Id_seq;Rank_act;Id_ind;Place;Act;Move;Acc;Duration
1740;6;198;;;B222;C22;8
1740;7;198;A4;42;;;95
1740;8;198;;;B222;C22;11
1740;9;198;A4;41;;;48
1740;10;198;;;B222;C22;32
1740;11;198;A1;11|12|13;;;287
1741;1;198;A1;11|12|13;;;1440
1742;1;198;A1;11|12|13;;;737
1742;2;198;;;;;703
1743;1;201;;;;;542
1743;2;201;A3;3;;;196
1743;3;201;;;B11;C4;17
1743;4;201;A1;;;;80
1743;5;201;;;B212;C22;3
1743;6;201;A7;711;;;85
1743;7;201;;;B212;C22;9
1743;8;201;A7;711|621;;;109
1743;9;201;;;B212;C22;6
1743;10;201;A1;11|12|13;;;393
1744;1;201;A1;11|12|13;;;488
1744;2;201;;;B212;C22;16
1744;3;201;A3;3;;;501
1744;4;201;;;B11;C4;13
1744;5;201;A1;11|12|13;;;422
1745;1;201;A1;11|12|13;;;929
1745;2;201;;;;;1
1745;3;201;A3;3;;;14
1745;4;201;;;B11;C4;11
1745;5;201;A1;11|12|13;;;485
1746;1;201;A1;11|12|13;;;1440
1747;1;201;A1;11|12|13;;;1440
1748;1;201;A1;11|12|13;;;488
1748;2;201;;;B212;C22;3
1748;3;201;A3;3;;;246
1748;4;201;;;;;703
1749;1;213;;;;;1010
1749;2;213;A3;;;;7
1749;3;213;;;B11;C4;15
1749;4;213;A1;81|14|82;;;408
1750;1;213;A1;81|14|82;;;669
1750;2;213;;;B11;C4;23
1750;3;213;A1;81|14|82;;;92
1750;4;213;;;B221;C4;11
1750;5;213;;2;;;231
1750;6;213;;;B221;C4;15
1750;7;213;A4;41;;;8
1750;8;213;;;B221;C4;12
1750;9;213;A1;81|14|82;;;379
1751;1;213;A1;81|14|82;;;457
1751;2;213;;;B11;C4;20
1751;3;213;;2;;;568
1751;4;213;;;B11;C4;2
1751;5;213;A1;81|14|82;;;393
1752;1;213;A1;81|14|82;;;460
1752;2;213;;;B11;C4;21
1752;3;213;;2;;;491
1752;4;213;;;B11;C4;20
1752;5;213;A1;81|14|82;;;448
1753;1;213;A1;81|14|82;;;541
1753;2;213;;;B11;C4;13
1753;3;213;A1;81|14|82;;;511
1753;4;213;;;B221;C12;3
1753;5;213;;61;;;80
1753;6;213;;;B221;C12;10
1753;7;213;A1;11|12|13;;;282
1754;1;213;A1;11|12|13;;;1440
1755;1;213;A1;11|12|13;;;699
1755;2;213;;;;;741
1756;1;211;;;;;1009
1756;2;211;A1;11|3|12|13;;;431
1757;1;211;A1;11|3|12|13;;;468
1757;2;211;;;B12;C4;5
1757;3;211;A3;3;;;268
1757;4;211;;;B12;C4;5
1757;5;211;A1;12;;;81
1757;6;211;;;B11;C22;2
1757;7;211;A4;41;;;31
1757;8;211;;;B11;C22;1
1757;9;211;A1;11|3|12|13;;;579
1758;1;211;A1;11|3|12|13;;;798
1758;2;211;;;B12;C4;7
1758;3;211;A3;3;;;21
1758;4;211;;;B32;C21|C11;4
1758;5;211;A7;711;;;100
1758;6;211;;;B32;C21|C12;8
1758;7;211;A3;3;;;126
1758;8;211;;;B12;C4;6
1758;9;211;A1;3;;;370
1759;1;211;A1;3;;;466
1759;2;211;;;B12;C4;6
1759;3;211;A3;3;;;268
1759;4;211;;;B12;C4;4
1759;5;211;A1;12;;;57
1759;6;211;;;B12;C4;6
1759;7;211;A3;3;;;201
1759;8;211;;;B12;C4;5
1759;9;211;A1;11|3|12|13;;;427
1760;1;211;A1;11|3|12|13;;;631
1760;2;211;;;B222;C22;15
1760;3;211;A4;41;;;59
1760;4;211;;;B222;C22;23
1760;5;211;A1;12;;;181
1760;6;211;;;B11;C22;3
1760;7;211;A4;41;;;154
1760;8;211;;;B222;C22;4
1760;9;211;A7;61;;;80
1760;10;211;;;B222;C22;9
1760;11;211;A1;11|3|12|13;;;281
1761;1;211;A1;11|3|12|13;;;1440
1762;1;211;A1;11|3|12|13;;;467
1762;2;211;;;;;973
1763;1;216;;;;;1000
1763;2;216;A3;;;;10
1763;3;216;;;B31;C12;6
1763;4;216;;52;;;24
1763;5;216;;;B11;C12;13
1763;6;216;A81;622;;;9
1763;7;216;;;B11;C12;8
1763;8;216;A4;42;;;73
1763;9;216;;;B11;C12;11
1763;10;216;A1;631|622|621|14|82;;;286
1764;1;216;A1;631|622|621|14|82;;;1440
1765;1;216;A1;631|622|621|14|82;;;1440
1766;1;216;A1;631|622|621|14|82;;;1440
1767;1;216;A1;631|622|621|14|82;;;925
1767;2;216;;;B222;C21;20
1767;3;216;A4;42;;;18
1767;4;216;;;B222;C21;9
1767;5;216;A4;41|42;;;33
1767;6;216;;;B222;C21;31
1767;7;216;A4;42;;;40
1767;8;216;;;B222;C21;28
1767;9;216;A4;;;;11
1767;10;216;;;B11|B222;C21;6
1767;11;216;A4;41;;;19
1767;12;216;;;B222;C21;15
1767;13;216;A4;41|42;;;61
1767;14;216;;;B222;C21;20
1767;15;216;A1;631|622|621|14|82;;;204
1768;1;216;A1;631|622|621|14|82;;;1440
1769;1;216;A1;631|622|621|14|82;;;456
1769;2;216;;;;;10
1769;3;216;;;;;190
1769;4;216;;;;;784
1770;1;217;;;;;1000
1770;2;217;A3;82|732|731|621|14|82;;;440
1771;1;217;A3;82|732|731|621|14|82;;;516
1771;2;217;;;B31|B11;C11|C12;10
1771;3;217;A3;3;;;175
1771;4;217;;;B31|B11;C11|C4;44
1771;5;217;A1;12;;;154
1771;6;217;;;B31|B11;C12;19
1771;7;217;A5;51;;;60
1771;8;217;;;B11;C12;9
1771;9;217;A3;82|732|731|621|14|82;;;453
1772;1;217;A3;82|732|731|621|14|82;;;451
1772;2;217;;;B31|B11;C11|C12;13
1772;3;217;A3;711|3;;;567
1772;4;217;;;B11;C11;10
1772;5;217;A81;17;;;6
1772;6;217;;;B31|B11;C11|C4;8
1772;7;217;A3;82|732|731|621|14|82;;;385
1773;1;217;A3;82|732|731|621|14|82;;;447
1773;2;217;;;B31|B11;C11|C12;13
1773;3;217;A3;3;;;515
1773;4;217;;;B31|B11;C11;5
1773;5;217;A4;42|622;;;56
1773;6;217;;;B31|B11;C11|C4;1
1773;7;217;A3;82|732|731|621|14|82;;;403
1774;1;217;A3;82|732|731|621|14|82;;;1440
1775;1;217;A3;82|732|731|621|14|82;;;1440
1776;1;217;A3;82|732|731|621|14|82;;;656
1776;2;217;;;;;784
1777;1;221;;;;;879
1777;2;221;;;B221;C4;11
1777;3;221;A82;17;;;1
1777;4;221;A4;41;;;10
1777;5;221;;;B221;C4;14
1777;6;221;A7;17;;;525
1778;1;221;A7;17;;;233
1778;2;221;;;B221;C21;35
1778;3;221;A2;2;;;574
1778;4;221;;;B221;C21;4
1778;5;221;A4;41;;;5
1778;6;221;;;B221;C21;36
1778;7;221;A1;11|12|13;;;169
1778;8;221;;;B221;C4;13
1778;9;221;A4;41;;;14
1778;10;221;;;B221;C4;1
1778;11;221;;41;;;10
1778;12;221;;;B221;C4;17
1778;13;221;A3;631;;;120
1778;14;221;;;B221;C12;12
1778;15;221;A1;11|12|13;;;197
1779;1;221;A1;11|12|13;;;1057
1779;2;221;;;B11;C4;56
1779;3;221;A1;11|12|13;;;327
1780;1;221;A1;11|12|13;;;1068
1780;2;221;;;;;372
1781;1;223;;;;;1267
1781;2;223;A1;11|12|13;;;173
1782;1;223;A1;11|12|13;;;515
1782;2;223;;;B11;C11;22
1782;3;223;A3;711|622;;;187
1782;4;223;;;B11;C4;14
1782;5;223;A1;11|12|13;;;702
1783;1;223;A1;11|12|13;;;458
1783;2;223;;;B11;C11;26
1783;3;223;A3;3;;;478
1783;4;223;;;B11;C4;18
1783;5;223;A1;11|12|13;;;460
1784;1;223;A1;11|12|13;;;459
1784;2;223;;;B11;C11;14
1784;3;223;A3;711|622;;;125
1784;4;223;;;B11;C21|C11;27
1784;5;223;A7;711|3;;;103
1784;6;223;;;B11;C21|C11;16
1784;7;223;A3;711|622;;;157
1784;8;223;;;B11;C4;17
1784;9;223;A1;11|12|13;;;141
1784;10;223;;;B222;C22|C12;53
1784;11;223;A3;621;;;119
1784;12;223;;;B222;C22|C12;13
1784;13;223;A1;11|731|12|13;;;196
1785;1;223;A1;11|731|12|13;;;1003
1785;2;223;;;B11;C4;1
1785;3;223;A4;721;;;7
1785;4;223;;;B11;C4;3
1785;5;223;A7;731|81|622;;;35
1785;6;223;;;B11;C4;7
1785;7;223;A1;11|12|13;;;384
1786;1;223;A1;11|12|13;;;941
1786;2;223;;;B11;C11;32
1786;3;223;A7;622;;;467
1787;1;223;A7;622;;;641
1787;2;223;;;;;799
1788;1;237;;;;;1056
1788;2;237;A3;;;;3
1788;3;237;;;B11;C12;6
1788;4;237;A1;11|12|621|13;;;375
1789;1;237;A1;11|12|621|13;;;461
1789;2;237;;;B221;C22|C12;15
1789;3;237;A82;91;;;5
1789;4;237;;;B221;C4;16
1789;5;237;A1;631|2;;;133
1789;6;237;;;B221;C4;13
1789;7;237;A2;2;;;12
1789;8;237;;;B221;C4;10
1789;9;237;A1;631|2;;;775
1790;1;237;A1;631|2;;;833
1790;2;237;;;B11;C4;19
1790;3;237;A2;2;;;17
1790;4;237;;;B11;C4;20
1790;5;237;A1;631|2;;;551
1791;1;237;A1;631|2;;;1035
1791;2;237;;;B11;C4;9
1791;3;237;A1;631|2;;;396
1792;1;237;A1;631|2;;;102
1792;2;237;;;B11;C4;5
1792;3;237;A1;11|12|621|13;;;850
1792;4;237;;;B221|B11;C11|C12|C4;26
1792;5;237;A4;41;;;6
1792;6;237;;;B11;C4;6
1792;7;237;A7;631;;;6
1792;8;237;;;B221;C11|C12;14
1792;9;237;A1;11|12|621|13;;;425
1793;1;237;A1;11|12|621|13;;;816
1793;2;237;;;B221;C12;10
1793;3;237;A7;722;;;165
1793;4;237;;;B221;C12;10
1793;5;237;A1;11|12|621|13;;;439
1794;1;237;A1;11|12|621|13;;;603
1794;2;237;;;;;837
1795;1;236;;;;;1054
1795;2;236;A3;;;;3
1795;3;236;;;B11;C22;7
1795;4;236;A1;82;;;376
1796;1;236;A1;82;;;459
1796;2;236;;;B222;C22;7
1796;3;236;A3;3;;;205
1796;4;236;;;B11;C11;23
1796;5;236;A1;82;;;272
1796;6;236;;;B11;C11;10
1796;7;236;A7;722;;;96
1796;8;236;;;B11;C11;10
1796;9;236;A1;82;;;358
1797;1;236;A1;82;;;468
1797;2;236;;;B222;C22;11
1797;3;236;A3;3;;;548
1797;4;236;;;B11;C11;26
1797;5;236;A1;;;;387
1798;1;236;A1;;;;1440
1799;1;236;A1;;;;1440
1800;1;236;A1;;;;1440
1801;1;236;A1;;;;603
1801;2;236;;;;;837
1802;1;241;;;;;1089
1802;2;241;A3;41;;;351
1803;1;241;A3;41;;;1440
1804;1;241;A3;41;;;1440
1805;1;241;A3;41;;;1440
1806;1;241;A3;41;;;1440
1807;1;241;A3;41;;;1440
1808;1;241;A3;41;;;1440
1809;1;241;A3;41;;;1440
1810;1;241;A3;41;;;1440
1811;1;241;A3;41;;;1440
1812;1;241;A3;41;;;1440
1813;1;241;A3;41;;;1440
1814;1;241;A3;41;;;1440
1815;1;241;A3;41;;;1440
1816;1;241;A3;41;;;1440
1817;1;241;A3;41;;;1440
1818;1;241;A3;41;;;1440
1819;1;241;A3;41;;;1440
1820;1;241;A3;41;;;1440
1821;1;241;A3;41;;;1440
1822;1;241;A3;41;;;1440
1823;1;241;A3;41;;;1440
1824;1;241;A3;41;;;1440
1825;1;241;A3;41;;;1440
1826;1;241;A3;41;;;1440
1827;1;241;A3;41;;;1440
1828;1;241;A3;41;;;1440
1829;1;241;A3;41;;;1440
1830;1;241;A3;41;;;1440
1831;1;241;A3;41;;;1440
1832;1;241;A3;41;;;1440
1833;1;241;A3;41;;;1440
1834;1;241;A3;41;;;1440
1835;1;241;A3;41;;;1440
1836;1;241;A3;41;;;1440
1837;1;241;A3;41;;;1440
1838;1;241;A3;41;;;1440
1839;1;241;A3;41;;;1440
1840;1;241;A3;41;;;1440
1841;1;241;A3;41;;;1440
1842;1;241;A3;41;;;1440
1843;1;241;A3;41;;;1440
1844;1;241;A3;41;;;1440
1845;1;241;A3;41;;;1440
1846;1;241;A3;41;;;1440
1847;1;241;A3;41;;;1440
1848;1;241;A3;41;;;1440
1849;1;241;A3;41;;;1440
1850;1;241;A3;41;;;1440
1851;1;241;A3;41;;;1440
1852;1;241;A3;41;;;1440
1853;1;241;A3;41;;;1440
1854;1;241;A3;41;;;1440
1855;1;241;A3;41;;;1440
1856;1;241;A3;41;;;1440
1857;1;241;A3;41;;;1440
1858;1;241;A3;41;;;1440
1859;1;241;A3;41;;;1440
1860;1;241;A3;41;;;1440
1861;1;241;A3;41;;;1113
1861;2;241;;;B11;C12;2
1861;3;241;A1;11|12|13;;;325
1862;1;241;A1;11|12|13;;;633
1862;2;241;;;B221|B11;C4;8
1862;3;241;A4;41;;;52
1862;4;241;;;B221;C4;11
1862;5;241;A1;11|12|13;;;736
1863;1;241;A1;11|12|13;;;465
1863;2;241;;;B11;C12;24
1863;3;241;A1;11|12|13;;;227
1863;4;241;;;B221;C4;17
1863;5;241;A63;12|622;;;3
1863;6;241;;;B221;C4;6
1863;7;241;A4;41;;;128
1863;8;241;;;B221;C4;23
1863;9;241;A1;11|12|13;;;143
1863;10;241;;;B11;C4;28
1863;11;241;;52;;;85
1863;12;241;;;B11;C22;17
1863;13;241;A1;11|12|13;;;274
1864;1;241;A1;11|12|13;;;428
1864;2;241;;;B221;C4;16
1864;3;241;A2;2;;;21
1864;4;241;;;B221;C4;1
1864;5;241;A2;2;;;46
1864;6;241;;;B12;C4;2
1864;7;241;A2;2;;;33
1864;8;241;;;B221;C4;3
1864;9;241;A2;2;;;10
1864;10;241;;;B221;C4;6
1864;11;241;A2;;;;26
1864;12;241;;;B221;C4;12
1864;13;241;A1;11|12|13;;;18
1864;14;241;;;B221;C4;6
1864;15;241;A2;2;;;30
1864;16;241;;;B221;C4;2
1864;17;241;A2;2;;;19
1864;18;241;;;B11|B12;C4;3
1864;19;241;A2;2;;;22
1864;20;241;;;B11;C4;3
1864;21;241;A2;2;;;11
1864;22;241;;;B221;C4;13
1864;23;241;A2;2;;;26
1864;24;241;;;B221;C4;22
1864;25;241;A1;11|12|13;;;14
1864;26;241;;;B11;C21;2
1864;27;241;A63;12|622;;;74
1864;28;241;;;B11;C21;3
1864;29;241;A1;11|12|13;;;122
1864;30;241;;;B221;C4;19
1864;31;241;A2;2;;;9
1864;32;241;;;B12;C4;5
1864;33;241;A2;2;;;15
1864;34;241;;;B11|B12;C4;5
1864;35;241;A2;2;;;30
1864;36;241;;;B12;C4;4
1864;37;241;A2;2;;;49
1864;38;241;;;B221;C4;20
1864;39;241;A1;11|12|13;;;170
1864;40;241;;;B11;C4;2
1864;41;241;A7;631;;;12
1864;42;241;;;B11;C12;4
1864;43;241;A1;11|12|13;;;102
1865;1;241;A1;11|12|13;;;440
1865;2;241;;;B221;C4;5
1865;3;241;A2;2;;;27
1865;4;241;;;B221;C4;2
1865;5;241;A2;2;;;39
1865;6;241;;;B12;C4;3
1865;7;241;A2;2;;;43
1865;8;241;;;B221;C4;1
1865;9;241;A2;2;;;8
1865;10;241;;;B221;C4;4
1865;11;241;A2;2;;;32
1865;12;241;;;B221;C4;16
1865;13;241;A2;2;;;26
1865;14;241;;;B221;C4;8
1865;15;241;A2;2;;;9
1865;16;241;;;B11;C4;5
1865;17;241;A2;2;;;17
1865;18;241;;;B11;C4;2
1865;19;241;A2;2;;;5
1865;20;241;;;B11;C4;2
1865;21;241;A2;2;;;9
1865;22;241;;;B221;C4;6
1865;23;241;A2;2;;;13
1865;24;241;;;B221;C4;2
1865;25;241;A2;2;;;33
1865;26;241;;;B221;C4;12
1865;27;241;A1;11|12|13;;;235
1865;28;241;;;B221;C4;16
1865;29;241;A2;2;;;13
1865;30;241;;;B12;C4;3
1865;31;241;A2;2;;;24
1865;32;241;;;B11|B12;C4;5
1865;33;241;A2;2;;;15
1865;34;241;;;B12;C4;18
1865;35;241;A2;2;;;27
1865;36;241;;;B221;C4;25
1865;37;241;A1;;;;290
1866;1;241;A1;;;;443
1866;2;241;;;B221;C4;10
1866;3;241;A2;2;;;21
1866;4;241;;;B221;C4;1
1866;5;241;A2;2;;;46
1866;6;241;;;B12;C4;1
1866;7;241;A2;2;;;47
1866;8;241;;;B221;C4;13
1866;9;241;A2;2;;;26
1866;10;241;;;B221;C4;2
1866;11;241;A2;2;;;33
1866;12;241;;;B11;C4;1
1866;13;241;A2;2;;;8
1866;14;241;;;B11;C4;2
1866;15;241;A2;2;;;9
1866;16;241;;;B11;C4;3
1866;17;241;A2;2;;;8
1866;18;241;;;B11|B12;C4;6
1866;19;241;A2;2;;;18
1866;20;241;;;B11;C4;6
1866;21;241;A2;2;;;11
1866;22;241;;;B221;C4;32
1866;23;241;A1;11|12|13;;;266
1866;24;241;;;B221;C4;12
1866;25;241;A2;2;;;9
1866;26;241;;;B11;C4;2
1866;27;241;A2;2;;;7
1866;28;241;;;B11;C4;2
1866;29;241;A2;2;;;17
1866;30;241;;;B11|B12;C4;6
1866;31;241;A2;2;;;15
1866;32;241;;;B12;C4;6
1866;33;241;A2;2;;;38
1866;34;241;;;B221;C4;3
1866;35;241;A2;2;;;310
1867;1;241;A2;2;;;464
1867;2;241;;;;;10
1867;3;241;;;;;168
1867;4;241;;;;;798
1868;1;242;;;;;1107
1868;2;242;A1;11|12|13;;;333
1869;1;242;A1;11|12|13;;;526
1869;2;242;;;B11;C4;6
1869;3;242;A3;3;;;237
1869;4;242;;;B11;C11;2
1869;5;242;A7;711;;;92
1869;6;242;;;B11;C4;13
1869;7;242;A1;11|12|13;;;564
1870;1;242;A1;11|12|13;;;465
1870;2;242;;;B11;C4;8
1870;3;242;A3;3;;;437
1870;4;242;;;B11;C4;10
1870;5;242;A1;;;;12
1870;6;242;;;B11;C11;14
1870;7;242;A62;724|731|622;;;94
1870;8;242;;;B11;C11;11
1870;9;242;A1;11|12|13;;;389
1871;1;242;A1;11|12|13;;;524
1871;2;242;;;B11;C4;10
1871;3;242;A3;3;;;391
1871;4;242;;;B11;C4;8
1871;5;242;A1;11|12|13;;;507
1872;1;242;A1;11|12|13;;;1440
1873;1;242;A1;11|12|13;;;1440
1874;1;242;A1;11|12|13;;;463
1874;2;242;;;B11;C4;10
1874;3;242;A3;3;;;169
1874;4;242;;;;;798
1875;1;252;;;;;1069
1875;2;252;A2;2;;;1
1875;3;252;;;B221;C12;58
1875;4;252;A4;42;;;58
1875;5;252;;;B221;C12;4
1875;6;252;A63;12;;;53
1875;7;252;;;B221;C12;20
1875;8;252;A1;731|631|621|14|82;;;177
1876;1;252;A1;731|631|621|14|82;;;1440
1877;1;252;A1;731|631|621|14|82;;;734
1877;2;252;;;B221;C21;36
1877;3;252;A1;14;;;11
1877;4;252;;;B221;C21;48
1877;5;252;A1;731|631|621|14|82;;;611
1878;1;252;A1;731|631|621|14|82;;;469
1878;2;252;;;B221;C12;55
1878;3;252;A2;2;;;538
1878;4;252;;;B221;C4;45
1878;5;252;A1;731|631|621|14|82;;;333
1879;1;252;A1;731|631|621|14|82;;;471
1879;2;252;;;B221;C12;56
1879;3;252;A2;2;;;200
1879;4;252;;;B221;C4;48
1879;5;252;A1;731|631|621|14|82;;;211
1879;6;252;;;B221;C4;31
1879;7;252;A3;631;;;6
1879;8;252;;;B221;C12;10
1879;9;252;A3;631;;;6
1879;10;252;;;B221;C12;26
1879;11;252;A4;42;;;15
1879;12;252;;;B221;C12;18
1879;13;252;A1;731|631|621|14|82;;;342
1880;1;252;A1;731|631|621|14|82;;;467
1880;2;252;;;B221;C12;44
1880;3;252;A2;2;;;218
1880;4;252;;;B221;C4;24
1880;5;252;A5;51;;;29
1880;6;252;;;B221;C4;29
1880;7;252;A63;12|622;;;253
1880;8;252;;;B221|B11;C12|C4;12
1880;9;252;A3;631;;;8
1880;10;252;;;B221;C12;43
1880;11;252;A1;731|631|621|14|82;;;313
1881;1;252;A1;731|631|621|14|82;;;457
1881;2;252;;;B221;C12|C4;73
1881;3;252;A5;51;;;7
1881;4;252;;;B221;C4;24
1881;5;252;A5;51;;;60
1881;6;252;;;B221;C4;20
1881;7;252;A3;631;;;28
1881;8;252;;;;;771
1882;1;250;;;;;760
1882;2;250;A2;;;;308
1882;3;250;;;B222;C22|C12;59
1882;4;250;A4;42;;;55
1882;5;250;;;B222;C22|C12;5
1882;6;250;A63;731|12;;;54
1882;7;250;;;B222;C22|C12;20
1882;8;250;A1;731|81;;;179
1883;1;250;A1;731|81;;;1440
1884;1;250;A1;731|81;;;1440
1885;1;250;A1;731|81;;;442
1885;2;250;;;B222;C22|C12;63
1885;3;250;A3;3;;;570
1885;4;250;;;B222;C22|C12;32
1885;5;250;A1;731|81;;;333
1886;1;250;A1;731|81;;;471
1886;2;250;;;B222;C22|C12;38
1886;3;250;A3;3;;;472
1886;4;250;;;;;26
1886;5;250;A3;3;;;17
1886;6;250;;;B222;C22|C12;41
1886;7;250;A4;42;;;15
1886;8;250;;;B222;C22|C12;17
1886;9;250;A1;731|81;;;343
1887;1;250;A1;731|81;;;467
1887;2;250;;;B222;C22|C12;39
1887;3;250;A2;;;;226
1887;4;250;;;;;21
1887;5;250;A5;;;;29
1887;6;250;;;;;20
1887;7;250;;;;;273
1887;8;250;;;B31|B11;C11|C4;1
1887;9;250;A3;621;;;7
1887;10;250;;;B11;C4;14
1887;11;250;A1;731|12|82;;;3
1887;12;250;;;B222;C22|C12;27
1887;13;250;A1;731|81;;;313
1888;1;250;A1;731|81;;;606
1888;2;250;;;;;834
1889;1;259;;;;;1055
1889;2;259;A3;631;;;12
1889;3;259;;;B31|B11;C12;28
1889;4;259;A1;11|12|13;;;345
1890;1;259;A1;11|12|13;;;499
1890;2;259;;;B31|B11;C12;23
1890;3;259;A3;631;;;13
1890;4;259;;;B31;C4;21
1890;5;259;A2;2;;;139
1890;6;259;;;B11;C4;3
1890;7;259;A63;41;;;11
1890;8;259;;;B11;C4;2
1890;9;259;A2;2;;;446
1890;10;259;;;B31|B11;C12|C4;32
1890;11;259;A1;11|12|13;;;251
1891;1;259;A1;11|12|13;;;457
1891;2;259;;;B31|B11;C12;6
1891;3;259;A63;2;;;8
1891;4;259;;;B31;C4;30
1891;5;259;A2;2;;;457
1891;6;259;;;B31|B11;C12|C4;45
1891;7;259;A1;11|12|13;;;437
1892;1;259;A1;11|12|13;;;487
1892;2;259;;;B31|B11;C12;18
1892;3;259;A3;631;;;14
1892;4;259;;;B31;C4;21
1892;5;259;A2;2;;;531
1892;6;259;;;B11;C4;1
1892;7;259;A2;2;;;143
1892;8;259;;;B11;C4;6
1892;9;259;A2;2;;;190
1892;10;259;;;B221;C4;20
1892;11;259;A1;11|12|13;;;9
1893;1;259;A1;11|12|13;;;607
1893;2;259;;;B221;C4;10
1893;3;259;A4;41;;;41
1893;4;259;;;B221;C4;8
1893;5;259;A1;11|12|13;;;774
1894;1;259;A1;11|12|13;;;900
1894;2;259;;;B221;C22|C12;12
1894;3;259;A7;722;;;83
1894;4;259;;;B221;C22|C12;11
1894;5;259;A1;11|12|13;;;434
1895;1;259;A1;11|12|13;;;981
1895;2;259;;;;;459
1896;1;261;;;;;1054
1896;2;261;A81;17;;;21
1896;3;261;;;B31;C22|C12;20
1896;4;261;A1;11|12|13;;;345
1897;1;261;A1;11|12|13;;;454
1897;2;261;;;B11;C4;1
1897;3;261;A81;17;;;8
1897;4;261;;;B31|B11;C4;7
1897;5;261;A3;3;;;81
1897;6;261;;;B32;C21|C11;19
1897;7;261;A7;722;;;109
1897;8;261;;;B32;C21|C11;17
1897;9;261;A3;3;;;23
1897;10;261;;;B31;C4;17
1897;11;261;A1;11|12|13;;;232
1897;12;261;;;B11;C4;2
1897;13;261;A81;17;;;8
1897;14;261;;;B31;C4;8
1897;15;261;A81;17;;;5
1897;16;261;;;B31;C4;11
1897;17;261;A7;711;;;149
1897;18;261;;;B31;C4;16
1897;19;261;A1;11|12|13;;;273
1898;1;261;A1;11|12|13;;;453
1898;2;261;;;B31|B11;C4;23
1898;3;261;A3;3;;;518
1898;4;261;;;B31;C4;22
1898;5;261;A1;11|12|13;;;424
1899;1;261;A1;11|12|13;;;459
1899;2;261;;;B31|B11;C4;7
1899;3;261;A3;3;;;20
1899;4;261;;;B32;C21|C11;13
1899;5;261;A3;711;;;76
1899;6;261;;;B32;C21|C11;16
1899;7;261;A3;3;;;330
1899;8;261;;;B31;C4;67
1899;9;261;A1;11|12|13;;;452
1900;1;261;A1;11|12|13;;;1440
1901;1;261;A1;11|12|13;;;899
1901;2;261;;;B11|B222;C22|C21|C11|C12;16
1901;3;261;A7;722;;;27
1901;4;261;;;B11;C22|C12;5
1901;5;261;A7;711;;;6
1901;6;261;;;B11;C22|C12;9
1901;7;261;A7;711;;;10
1901;8;261;;;B11;C22|C12;5
1901;9;261;A7;722;;;19
1901;10;261;;;B222;C22|C12;10
1901;11;261;A1;11|12|13;;;434
1902;1;261;A1;11|12|13;;;981
1902;2;261;;;;;459
1903;1;263;;;;;1055
1903;2;263;A3;631;;;19
1903;3;263;;;B221;C12;8
1903;4;263;A61;;;;75
1903;5;263;;;B221;C12;8
1903;6;263;A7;721;;;13
1903;7;263;;;B222;C11|C12;15
1903;8;263;A61;11|12|13;;;247
1904;1;263;A61;11|12|13;;;519
1904;2;263;;;B221;C4;22
1904;3;263;A2;;;;195
1904;4;263;;;B221;C4;14
1904;5;263;A61;11|12|13;;;69
1904;6;263;;;B221;C4;15
1904;7;263;A2;2;;;223
1904;8;263;;;B221;C4;16
1904;9;263;A61;11|12|13;;;24
1904;10;263;;;B221;C4;11
1904;11;263;A61;11|12|13;;;332
1905;1;263;A61;11|12|13;;;511
1905;2;263;;;B221;C4;35
1905;3;263;A2;2;;;209
1905;4;263;;;B221;C4;10
1905;5;263;A61;11|12|13;;;56
1905;6;263;;;B221;C4;12
1905;7;263;A2;2;;;203
1905;8;263;;;B221;C4;62
1905;9;263;A3;631;;;6
1905;10;263;;;B221;C12;21
1905;11;263;A61;11|12|13;;;315
1906;1;263;A61;11|12|13;;;510
1906;2;263;;;B221;C4;29
1906;3;263;A2;2;;;208
1906;4;263;;;B221;C4;13
1906;5;263;A4;12;;;75
1906;6;263;;;B221;C4;8
1906;7;263;A3;631;;;23
1906;8;263;;;B32;C21|C11|C12;11
1906;9;263;A7;631;;;79
1906;10;263;;;B32;C21|C11|C12;7
1906;11;263;A3;631;;;9
1906;12;263;;;B221;C12;4
1906;13;263;A61;11|12|13;;;99
1906;14;263;;;B11;C4;1
1906;15;263;;;;;364
1907;1;263;;;;;1440
1908;1;263;;;;;1440
1909;1;263;;;;;471
1909;2;263;;;B221;C12;11
1909;3;263;A3;;;;211
1909;4;263;;;;;27
1909;5;263;A3;;;;15
1909;6;263;;;;;2
1909;7;263;;;;;3
1909;8;263;;;;;700
1910;1;266;;;;;1058
1910;2;266;A3;;;;17
1910;3;266;;;B222;C22;8
1910;4;266;A61;82|81;;;357
1911;1;266;A61;82|81;;;473
1911;2;266;;;B11;C4;5
1911;3;266;A81;17;;;7
1911;4;266;;;B31|B11;C4;11
1911;5;266;A3;3;;;236
1911;6;266;;;B31|B11;C4;19
1911;7;266;A61;82|81;;;155
1911;8;266;;;B11;C4;11
1911;9;266;A5;51;;;47
1911;10;266;;;B11;C4;11
1911;11;266;A61;82|81;;;465
1912;1;266;A61;82|81;;;513
1912;2;266;;;B31|B11;C4;10
1912;3;266;A81;;;;7
1912;4;266;;;B11;C4;1
1912;5;266;A3;3;;;471
1912;6;266;;;B31|B11;C4;20
1912;7;266;A61;82|81;;;418
1913;1;266;A61;82|81;;;467
1913;2;266;;;B31|B11;C4;18
1913;3;266;A3;3;;;247
1913;4;266;;;B222;C22;8
